text,label
I always look forward to our annual #TurkeyBurn event. This year it is called #combathon90…,3
"Lights up @ Lake Stevens, Washington",4
"@ The 619 - South East, San Diego",1
7am and it's lit @ Casa De Mi Mama,3
This fool turned 30 and dressed like a geezer at his party @ Pierce Street Annex,1
"Friend handed over the Aux cord, I proceeded to play some @user and everyone asked me to send the heat over to them",3
So Wrong but So Right #glamcocks #precinct #dtla #thatssowrong #comedy #wednesday @ Precinct DTLA,1
Doing my outdoor workout 8:30am. Already at 9:00am it's #hot ##exercises #bodypositive…,3
Long as my bitches love me #TKD #trapqueenz @ The TRAP HOUSE,2
"Brothers &amp; kid ️ @ Huntington Beach, California",0
Gazing on a city under television skies #descansogardens #losangeles @ Descanso Gardens,3
Spending the morning with these 3 is quite the adventure! @ Black…,1
"As you can see, I wasn't too hungry this morning @ California State University San Marcos",1
Spider-Man @ Tacoma Dome,4
Thought we were lit,3
"Oooo my love @ The Rock Wood Fired Kitchen/Kennewick, WA",2
Love my Pops so much! Such a humble and amazing dad! @ Temecula Wine Country,2
Great atmosphere for this game. Incredible Cavs vs Warriors #Christmas2015 #LebronvsSteph…,3
"Early workout. (@ Orangetheory Fitness in Las Vegas, NV)",4
Attended the #SAGAFTRA holiday event last night @ SAG-AFTRA,0
Clippers VS Miami Heat @ Staples Center,3
That TD celebration,1
"It's @user a slayer..#907 #etctacoma #tacoma #music #dj #westcoast @ Tacoma, Washington",3
"Merry Christmas!!! Greetings from NorCal to Pinas! @ San Francisco, California",4
Lit AF @ Pico Rivera Sports Arena,3
Wouldn't wanna take this typical holiday photo with anyone else #HappyHanukkah #MensHealth…,2
I ️ holding this #cute #shitzu #puppy #thecristeas @ Santa Monica Pier,0
"Babygirl Chai. Love you forever. @ Silver Lake, Los Angeles",2
"Space Needle @ Seattle, Washington",2
Thankful for my Gam Fam @ Alpha Gamma Delta- Oregon State University,2
"My mommy gets me!! #piscesseasonaintover #stillcelebrating @ Oakland, California",2
Here's the finished portrait of my buddy's daughter very happy with how it turned out #tattoo…,4
Off to a great start!! And to make things Better my mom is bringing me some California weed #mvp,1
This is what your looking forward to @user I'm bored already and I still have 2…,1
Mau5's new album is out &amp; guess what? It's fucking incredible. Thx @user for all you do ️ #GodOfMusic,0
regram @user is a Heater! Photo: ernest_deoTAG #HeaterCentral Selection:…,3
Healthcare and Justice for all stay vigilant my women. #whyimarch #united #strongertogether…,0
I like you lots #squad @ Pinz,2
"BAE like Beth @ Los Angeles, California",2
Date night with okotz last night We went to PRIME by Shenandoah and my life was changed by the…,4
Another beautiful hike with my favorite hiking partner #nothingbutsmiles #hiking #ebeylanding…,2
Reider Decker strapless air. Getting ready for Red Bull King Of The Air. Needs a xensr too!…,1
#Superlove cover visuals for #Day1 slayed! | #tinashe #omaha #videoshoot #pop #choreography…,3
Working the marathon with these lovey people ️ ️ ️ @ 2016 Star Wars 5K,0
I know a lot of females that do this shit#TagEm @ Santa Fe…,1
First hike at Eaton Canyon! #hikingadventures #hiking #firsttime #california #waterfall @user,4
"Good night, California. #santamonica #datenight ️ #lovinglife #californiadreaming @ Fairmont…",0
There is nothing better than spending your birthday with your idols! OMG! I have never seen them so…,2
Dinner with my good friend @user @ BOA Steakhouse,4
#Devore #bluecut . Be safe. #cajonpass closed. The blue cut fire has caused the 15 freeway to…,3
"Raspberry Buttercream French Macarons! (They aren't that perfect, Macarons are a finicky…",2
"My favorite pic with the couple #wedding #caketopper #salwar #suit #latergram @ Fresno, California",1
"️ ️ ️ ️@kristifreeland @ Big Sur, California",0
"With the Fam (@ Aquarium of The Pacific - @user in Long Beach, CA)",4
Merry Christmas party to meeeeeee. ️ @ STK Steakhouse,0
Me: I'm eating my feelings. Dad: Good. Good.Me: ..... Okay,4
Big Bear evenings ️ @ Big Bear Lake,0
Thanks for letting me be your date to your formal @ Bally's Las Vegas,2
"Had a great night with this happyface #enjoylife #chill #spanight #goodtimes @ Sacramento,…",4
"happy Birthday to You Sayang..love you so I love you. hahaha . be my hero, even though you is…",1
"Back to work we go! (@ Kent Rail Station/Transit Center in Kent, WA)",4
And now for the coup de grace - the wedding ️ ️ ️High Tea for the beautiful Bride the day…,0
Dropped 25 of these hoodies today for our CVLN and Friends warehouse sale! Roll through we…,3
October means nothing without these two homegurlz Celebrating them all month long #RyX…,2
"I just love this outfit! Dress it up, dress it down. #weston you've stolen our ️ ️ ️ #madeinusa…",0
Best quote ever I got plenty...... #positive #mindful #selfaware #quote #losangeles #artist…,1
"Come out for some happy hour, hump day fun!! And some sushi while your at it! #sdhappyhour…",4
Special anniversary breakfast #newyorksteak with 2 eggs and potatoes @ Emles restaurant,4
"Disco Bingo for our sister school St. Patrick's in Locorbe, Haiti #allsaintsdayschool #carmel…",4
I just love my Mary Kay Consultants! My friend &amp; personal recruit…,2
Before the sun a year ago and the same earlier today. Happy Birthday to Tetsuo &amp; Youth! @user #TetsuoSeason,3
"I ️ @user Lobster roll, queso chowder, surf n' turf burger, lobster &amp; avocado quesadilla,…",0
Date day! @ Aquarium of the Pacific,2
Whose leg is it???? #flexible #bendy #bff #love #easttowest #love…,1
#ufc207 It's go time!!!!!#@%$ @ T-Mobile Arena,3
"""Flame master please light my peanut"" @ Adolfo Camarillo High School",3
Sacramento bound. I pack light. @user for some hip hop after playing house for 3…,1
Bought something for myself #ipadmini2 #selfreward @ AT&amp;T,4
"My Red Bike is @ San Francisco, California",3
Keahi and Daddy time #obeythetuna @ Damasoland,2
"Love these girls &amp; I'm proud of them #blm #blacklivesmatter @ Portland, Oregon",2
#Views from the Top US #TeamLitty misskellykel #NICI760 #NICIWINS @ Playhouse Nightclub,3
"Go duck hunting or watch WVU? Well thanks to this new Direct TV app, the answer is both. @user",4
Ride or die is in town #zedsdead @ MEZZANINE,4
Last panel of the day supergirlofficial #supergirl &amp; the #fans are so #super Go to…,4
with amazing drummers Bernie Dresel and Gregg Bissonette #losangeles #drummers #music #life…,3
"Gym after work. Gymmie on fire Cardio, Complete set of squats...my legs getting stronger now!…",3
I mean. #terrier #rescue #adoptdontshop @ Wickes Manor,2
Yo fam ! Europe has been LIT but it's time to get back on the grind . I need everyone to come…,3
Rachel had me dyin,1
At WalMart in Rancho Cordova. And a reminder.,4
Love Her @ Evergreen Lodge Yosemite,2
"jesuschrist #hair #manbun #longhair #selfiee #selfie #black @ Los Angeles, California",3
Happiest of 21st birthdays to one of my #1 people in my life. So lucky to know you. So much alcohol to drink today.,2
Because the security guards are usually the coolest people.... #fridayNights #pbalehouse…,1
Food eats with my loyal hoe @ SomiSomi,2
to hilarious!! #boobs #Boobhumor they can tell me the weather as well #Ilovetolaugh @ Camelot,1
This lineup is !! Call or text 702-376-6531 for VIP cabana and table service @user,3
This is my favorite thing about going home for Christmas …,0
Bottomless mimosas and this chicken thing. I'm drunk. Happy birthday funwithjordan and mommy @user,2
Through the viewfinder ️ #apsnation #bosschick #lindafitteam #motivation #fit #AmericanStrong #npc…,0
Decorating Grandma's tree! And wearing pj's made with love by my Aunt Donna! #family…,2
"When that pitch black final check in scares the shit out of you! so anxious we held hands,…",1
Out tonight #universalstudioshollywood #horrornights #hollywood @ Universal Studios Hollywood,4
"#Day2 ️#theladies #summerfun #LakeTahoe #lake #familyvacation2016 #sisters @ South Lake Tahoe,…",0
"Featured on bangstyle Check it out for fall color trends, my secret weapons, and more! Link in…",2
You know we had to stop here for Manny! #trains…,4
"#Ericsson #hackfest2016 #winners simplifying with IOT @ San Jose,…",4
@user lmao I'm so done with you,1
Hot Hot Hot #awesome #toxic #touchofmyhand #medley #bbmas #lasvegas #britneyspears…,3
Beautiful Spicy Seoul Bowl at veggiegrill. Not too shabby. #vegan #thekategatsby #veganinsandiego…,3
Home #socal #sunset #blessed #nurturenature #vsco #followingmybliss #california #riverside #ie…,2
"#loves balls jayden year nine months ️ @ Costa Mesa, California",0
Last weekend: Sunny and WarmThis weekend: Winter Storm #rhyme #FBF @ Golden Gate Bridge,1
"w a5ern LA ️ (@ City of Los Angeles in Los Angeles, CA)",0
when you always match with your dog @ il caffè,2
Start the week off with a flat white by Treg it's pretty #elabrewcoffeetruck #elabrewcoffee…,3
"Guess what's back in stock? Get them quick, they sell out fast!#wecantkeeptheseinstock…",4
birthday princess. I love you mom. #12116 @ Golden Corral,4
Hammer. @ Providence Sacred Heart and Holy Family,4
nikebaseball @ Petco Stadium - Home Of The Padres,3
Canucks vs. Sharks with my new Canadian friends #Canucks #canada #bc #hockey @ SAP Center at…,4
"My beautiful wife's great form, and she shoots well, too! #archess #merrywoman #huntswoman…",4
TGIF @ Crazy Goose Bar &amp; Lounge,3
Happy Monday guys @ Hammond Coastal Trail,2
"keviorr_the_return &amp; I light lab in the kitchen still @ Las Vegas, Nevada",3
The grind don't stop... We've been working hard to bring you some straight for 2016!!! THANK…,3
Slip and fall ice skating @ Bellevue Magic Season Ice Arena,1
I found my house in #SantaMonica #dapinkhousetho (domdez house is…,2
Lol ASB party was awesome,1
@user that's not even half of what she does,1
"The best accidental job, with the best pal ever ️ @ Los Angeles, California",0
#ChargedUp #HeezSomniaGang @ NASTY RUMOR,3
"Brew, Birkenstocks, Cider on a Sunday afternoon. I ️ California summers! @ Lagunitas Brewing Co",0
Man! I'm SUPER excited to head to #LasVegas with my two business partners aka best friends…,4
Last full week of classes for 2016. Sweat and reflection on deck all week long. Lez get it,3
"Had a nice stroll around spring lake today with some friends, old and new. @ Spring Lake…",4
"Good morning, #Friday. Let's finish it strong . Freestyle breakfast. Everything bagel with…",3
My perfect niece turned ONE today! ️ I love you more than anyone in the whole world and you…,0
When you just it so much!!! #mockingjaypart2 #canwewatchitagain #hungergamesfinale @ AMC Burbank 16,0
Good morning! Photo by @user @ Sandstone Peak,2
Yummy Hello Kitty treats!!! #HelloKittyCafe #HelloKitty #SundayFUNday @ Santana Row,2
Another video bc it was LIT last night @ The Forum,3
I was dreaming of a #whitechtistmas and my wish came true!!! #HappyHolidays! from Pioneer! Jen…,0
Anchetas vs Food. What is it with all the burrito pics tho? @user #dubnation @ Lucha…,1
Hey SF. You're pretty okay. @ CBS Interactive,4
A pre dinner #beverage with my amazing #bride ! Always dating her @ The Monk's Cellar Brewery…,4
"My legs are on #death #cardio #wheninsanfrancisco #sanfrancisco #hills @ San Francisco,…",3
We love our clients thank you for being apart of De Marcus #bestclientsever #weekendtime…,2
Very lucky to live near @user (stayed #whole30 by skipping sides and sauce) #eater…,3
Words to caucus by. #berniesanders #wacaucus @ Gatzert Elementary School,4
This trip wouldn't be possible without you my love ️(iPhone you…,0
Vampire status over here lol @user #bestfriends…,1
"""We are all horrible and wonderful and figuring it out.""-HW ️ Rest in peace, Harris. #Repost…",0
@user @user @user @user @user @user what a wonderful picture! Well done I'm so pleased that you did it,4
Elsa snuggled the cuddliest little bun at Liberty Station winter nights tonight Come visit the…,2
@user if he's a butt yea,1
I'm ending the week on this note! After a great week of creating new friends and future…,4
️good session ️ @ Toyota Sports Center,0
Thanks for a great weekend LA #SensiTees Spring/Summer 2016 collection catalog is going to be…,2
"My everyting's ️ #dadphotobombing @ Rancho Cordova, California",0
"Happy Thanksgiving! ️️ @ San Diego, California",0
Star Wars IMAX 3D made for the best Christmas yet @ AMC Brentwood 14,4
And on the third day things got a little steamy @ Rancho Santa…,3
@user performance yesterday was all that and then some An hour of…,2
Hands down one of my favorite spots in PDX.The Hot Hood #FoodPorn #PDXFoodCart…,3
fresh pressed juice + eggslut = happy girls! bellavi_slp ps. the iPhone7 takes amazing…,2
@ Trolley House,1
"#CreepLife, @user @user I know that you two would approve... cc:…",1
Howling &amp; Hanging. Pic before our mouths were on !!! Check @user for the side quest gram.…,3
Thank God u aint here this week u better FLY right now LV FATHER Day Fun this week hurry up room B sold out u B @ home CRY like Rabbit...?,1
....and this is how #Iodence2015 went tonight /// soooo much fun celebrating these beautiful…,1
My Disney date @ Disneyland/California Adventure,2
That pano shot! #disneyland #holidays #christmas @ Disneyland,4
I had blast my the fam bam at Juan Gabriel's concert last night. I would…,2
And my fav. #somanyhugs @ Chain Reaction,2
Boots!! #givenchy #boots #barneys #saks #balmain #denim #jewelry #luxxlist #ericbuterbaugh…,3
Today is Tech Rehearsal for Edmodo 's #edmodocon2016 !! Super excited @ Edmodo HQ today!!! ️ …,0
Quick flick of the 2 most important people in the Galaxy to me. ️ @user,0
